#OTU ID	G28712	G28715	G28745	G28774	G28775	G34180	G34181	G34182	G34183	G34185	G34186	G34187	G34188	G34189	G34190	G34191	G34192	G34193	G34194	G34195	G34196	G34198	G34199	G34200	G34201	G34202	G34203	G34204	G34206	G34207	G34208	G34209	G34210	G34211	G34212	G34214	G34215	G34216	G34217	G34218	G34219	G34220	G34221	G34222	G34227	G34228	G34229	G34237	G44038	G44039	G44040	G44041	G44043	G44044	G44050	G44062	G44065	G44066	G44074	G44076	G44081	G44089	G44090	G44093	G44094	G44095	G44100	G75268	G75269	G75270	G75271	G75272	G75273	G75274	G75277	G75278	G75280	G75281	G75283	G75285	G75286	G75287	G75288	G75290	G75291	G75298	G75302	G75303	G75304	G75305	G75306	G75307	G75308	G75309	G75316	G75321	G75353	G89736	G28711
OTU74	0	0	3	7	6	0	0	0	6	16	11	4	7	0	4	11	7	0	0	0	24	0	25	0	38	6	67	0	0	9	23	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	56	3	1	0	203	3735	0	2380	2	108	0	2393	0	0	39	209	1	1496	2	536	32	0	0	0	286	176	140	0	0	0	0	35	777	51	199	621	0	1	1	0	0	930	0	249	102	191	193	0	0	0	6	1
OTU52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	0	1505	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	11408	3	6	4	4	0	3	3	2	7	4	3	2	1	4	1	0	0	0	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU55	2049	3224	3	1	4	1	1	0	0	0	1	4	1	0	2	7	0	12	5	6	9	29	35	44	19	40	70	187	1	0	0	0	0	2	23	0	2	1	0	0	0	0	0	0	57	4	12	38	885	13	1178	48	8	290	11	1	2	14	417	1	824	457	5	39	18	1760	243	7	0	1269	1	177	212	103	9	23	0	2	336	0	0	0	0	70	111	169	206	374	87	3	0	0	7	2	0	21	40	3	1
OTU258	0	0	41	23	0	20	38	3	50	24	16	18	9	7	6	4	4	0	0	0	0	0	0	0	0	0	1	0	4	2	20	5	3	5	5	30	19	20	25	0	13	0	0	10	35	4	8	14	853	1838	345	278	757	740	1441	407	166	1240	0	32	186	580	694	1262	1483	124	4	8	0	0	3	4	1	0	85	39	10	158	76	125	21	206	229	23	102	0	9	8	6	59	91	90	84	97	1	65	123	41	120
OTU51	0	0	0	17	0	16	29	50	33	19	26	41	36	8	23	57	64	0	0	0	0	0	0	0	0	0	0	0	0	83	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	6	509	3	687	2	886	1	1	0	0	6411	680	0	361	3	0	34	0	0	0	0	0	0	915	785	0	0	0	1	0	0	0	202	282	0	0	0	0	0	0	255	40	133	0	190	1481	0	165
OTU50	933	612	0	0	0	36	11	385	0	5	1	14	5	3	5	5	5	4	0	0	10	0	0	0	0	0	1	2	7	12	0	5	2	0	4	7	8	13	5	9	9	5	52	3	66	2	1	10	137	710	1254	538	108	403	812	847	2	2768	12	3	14	29	38	926	937	11	1	3	834	192	214	0	0	2	0	1	0	0	12	47	12	390	86	21	113	0	0	0	3	4	43	4	41	0	551	4	1	8	159
OTU56	38	42	8	2	2	2	5	3	3	3	5	2	2	0	3	11	6	8	0	3	11	0	29	1	29	71	56	1	1	1	0	26	13	18	13	14	11	16	7	0	3	0	0	7	3	0	8	24	231	1324	710	500	47	501	74	194	15	227	809	61	2824	18	36	404	23	1221	400	20	0	32	17	50	271	113	292	214	203	62	52	15	5	4	14	0	3	753	110	601	355	25	4	8	23	5	0	41	20	31	24
OTU57	0	0	0	89	0	130	114	206	213	66	67	52	52	21	129	142	81	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	22	97	3	13	53	0	53	0	0	43	0	0	0	30	0	2	533	4	1184	1467	1364	1	384	0	0	297	0	2	946	0	994	3	2	271	0	0	0	0	0	0	0	0	589	1392	2	0	0	0	0	0	0	0	59	0	0	500	0	102	0	219	0	133	239	45	629
OTU59	304	1	16	2	0	1	0	0	1	0	3	4	0	0	4	32	13	13	1	30	1	0	177	343	46	362	396	561	1	0	1	1	4	1	12	0	0	0	0	0	0	0	0	0	0	1	2	26	225	37	140	13	6	910	24	1	1	36	3482	5	2	8	13	40	11	0	2075	20	0	164	3	458	652	606	14	11	0	11	202	1	0	0	0	0	0	97	25	2	426	13	1	0	0	3	0	256	283	1	1
OTU124	177	243	0	18	11	84	2	0	0	0	1	5	7	1	0	1	0	0	24	4	21	3	53	37	20	85	10	3	33	2	242	1	12	28	65	0	53	8	7	1	143	0	1	98	10	1	0	92	0	156	1653	118	989	4	28	424	63	3	5	64	300	63	4	2446	33	1417	5	0	0	78	4	0	58	28	67	180	0	18	664	216	61	189	205	0	11	6	0	27	78	190	165	0	22	8	414	0	0	16	224
OTU60	4079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	283	41	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4582	0	0	1	5	0	0	2	0	0	2	1	1	0	1	1	0	0	1897	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU79	0	0	0	0	0	0	0	0	27	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	107	0	0	8	20	0	0	0	0	0	0	0	0	0	0	53	0	0	15	0	0	0	0	1	1	1	7	0	2	0	1	0	1	2525	0	0	3979	0	0	3	0	1502	0	0	0	0	299	145	0	0	1	0	0	0	0	0	0	0	263	680	0	0	0	932	0	2	233	0	417	0	0	0	31	5
OTU58	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	132	0	152	502	0	0	0	0	0	2	2	2	1	0	1	0	6	0	0	0	0	0	2	0	0	2	1	0	0	9569	2	20	0	1	0	0	0	0	54	11	6	10	12	0	0	1	0	0	0	0	0	2	0	0	0	634	0	0	0	0
OTU62	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	20	18	31	1	0	0	0	74	85	46	21	0	10	0	0	5	9	13	5	0	219	5	2	0	2	3	585	1048	0	1	12	31	5	4788	0	3	1890	5	10	0	0	0	20	4	0	2	0	2	1	543	0	287	44	86	100	85	355	0	1	1	1	149	72	146	0	2	0	1	0	257	0
OTU64	111	327	5	69	1	0	0	0	1	0	8	7	6	1	6	7	3	4	0	0	3	0	46	15	58	55	36	76	21	7	13	4	20	50	15	0	4	9	13	0	3	0	0	0	7	0	4	14	1807	1362	316	42	112	302	989	110	0	121	414	5	1800	161	0	375	582	82	153	13	0	21	2	36	150	21	89	74	0	3	83	25	4	20	2	4	4	390	8	80	59	0	11	13	7	0	0	10	1	3	0
OTU224	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	23	0	0	6862	0	79	0	0	0	0	0	1	0	1	0	2768	0	0	0	0	0	0	0	0	232	197	0	0	0	0	0	0	5	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0
OTU63	0	0	2	59	0	45	64	5	64	27	18	31	25	11	36	37	16	0	0	0	6	0	0	0	0	0	0	0	21	9	7	15	17	17	5	10	35	15	13	0	15	0	0	16	11	26	15	14	570	392	422	170	691	284	533	1899	264	223	0	48	0	663	594	1	336	1	0	243	0	0	42	0	0	0	0	1	4	631	303	119	32	68	44	19	87	0	0	0	0	114	42	25	29	85	0	0	0	85	301
OTU68	0	0	25	33	0	36	11	5	8	15	3	6	12	3	6	9	11	0	0	0	0	3	0	0	0	0	0	0	7	1	10	0	1	35	3	1	1	5	3	0	0	0	0	0	1	6	2	11	374	1246	0	176	1944	1	708	479	15	313	0	19	1	1003	372	321	1149	1	0	56	0	0	5	0	0	0	320	113	0	58	0	125	15	167	46	40	85	0	0	0	0	11	60	27	20	92	0	0	0	34	94
OTU65	24	0	0	7	0	32	12	34	25	12	15	25	15	4	68	50	66	0	0	1	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	515	2	1	17	76	0	52	0	4707	0	522	0	1	222	8	241	0	4	44	0	1	0	0	0	182	350	0	0	0	0	0	0	0	0	0	494	1	137	1	0	0	34	0	109	222	488	368
OTU61	0	0	0	93	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	79	2	7	516	0	1	518	2794	17	5	1	1	6	2	2242	2	4	1767	0	3	0	0	0	0	0	0	0	1	0	0	0	1076	0	0	0	0	120	20	0	47	0	0	0	2	112	0	0	0	47	49	0	0
OTU77	29	47	7	6	11	3	1	0	2	0	0	0	2	1	3	7	2	2	0	3	1	0	7	6	19	11	17	2	0	2	0	7	4	3	8	4	3	8	7	0	5	0	0	1	0	0	4	5	151	455	136	63	40	430	62	291	18	154	1026	23	3073	35	45	203	30	67	512	13	6	9	3	70	109	32	137	156	158	46	116	18	2	20	26	8	3	224	435	56	405	34	1	9	29	9	0	68	214	18	8
OTU1005	1	0	16	7	3	113	43	140	21	9	27	33	20	11	9	30	25	0	0	0	1	0	10	0	5	1	2	1	0	0	6	6	5	26	7	0	0	0	0	0	0	0	0	1	0	1	26	11	131	343	0	38	1073	0	109	1	61	498	55	3	1592	292	521	299	106	413	38	83	0	0	3	1	8	4	5	18	0	12	140	80	3	22	25	0	0	0	0	91	25	8	25	6	103	307	0	0	479	12	1587
OTU67	1	4	0	1	1	420	3	5	43	82	3	3	9	1	3	6	3	0	0	0	0	0	1	0	2	3	0	5	0	0	2	3	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	372	26	105	1097	8	145	23	813	50	342	13	55	50	1209	18	91	65	103	13	0	3	3	3	8	5	2	2	1	9	2	4	0	14	65	0	3	0	0	13	40	8	25	3	0	544	0	3	630	0	2471
OTU69	0	0	107	97	0	15	17	13	59	33	6	4	7	0	32	33	26	0	0	0	0	0	0	0	0	0	0	0	7	0	10	12	97	62	4	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1088	0	5	123	0	136	400	237	921	572	0	1	1	1056	305	424	0	15	235	0	0	0	59	48	0	529	626	0	14	0	141	24	125	259	0	0	0	0	0	10	11	75	61	31	176	0	67	542	0	63
OTU3115	184	103	2	31	4	10	8	3	6	2	0	0	0	0	0	0	0	0	0	0	1	0	33	4	2	16	12	27	5	0	12	24	62	34	4	4	0	3	6	0	1	0	0	0	1	2	3	4	456	521	325	148	72	100	147	207	91	279	201	132	1133	579	96	299	578	1162	302	5	0	110	10	48	24	106	54	29	0	13	9	120	8	70	56	34	88	0	0	272	119	18	121	34	26	9	0	35	52	19	93
OTU66	0	0	0	20	0	1	3	0	0	0	2	3	1	0	0	2	0	0	0	0	0	0	39	0	205	0	0	0	21	3	0	7	0	29	0	0	0	2	0	0	0	0	0	1	0	2	0	2	4	241	6	408	253	0	4321	631	0	5	21	0	940	38	70	1	3	17	8	3	0	0	2	0	16	39	11	134	1	3	10	485	39	67	127	0	0	2	0	5	0	4	214	38	12	0	355	1	0	0	0
OTU76	1108	1	1	0	1	1	0	0	0	3	0	0	0	0	2	9	4	17	6	19	3	1	80	31	10	52	20	181	1	0	0	4	5	4	9	0	0	0	0	0	1	0	0	0	4	3	1	8	30	342	251	74	16	165	38	635	1	98	106	5	3523	158	16	72	6	753	18	1	1	311	2	5	17	89	27	53	64	8	15	0	0	2	0	2	15	144	23	32	32	8	0	0	0	0	0	46	8	5	0
OTU70	0	0	0	26	0	13	29	14	11	20	16	18	24	9	40	13	16	0	0	0	0	0	0	0	1	1	1	0	0	0	1	7	5	10	12	4	8	24	17	0	16	0	0	14	0	0	0	33	6	703	608	0	792	457	328	390	186	606	41	47	14	28	664	797	189	1	19	214	0	0	4	2	0	2	26	51	4	684	43	209	27	125	271	0	0	2	75	0	2	93	59	33	125	122	1	0	1	168	92
OTU72	2	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	45	2	39	22	14	58	13	13	6	23	17	0	11	0	0	0	0	0	0	22	0	767	0	1	8	2	2905	3	1	1473	7	95	1	486	13	1	1089	2	4	0	0	0	40	2	4	0	0	0	0	91	0	140	34	230	173	0	0	0	0	0	0	73	86	144	0	2	0	1	0	0	0
OTU80	0	1129	0	651	0	2	3	0	0	11	1	0	2	0	6	2	2	0	1	3	0	2	4	26	10	68	1	14	65	5	2	2	11	226	2	0	0	5	0	0	0	0	0	0	1	1	0	8	79	231	150	12	79	19	35	264	1	32	30	54	157	31	8	983	53	1918	9	15	0	0	0	0	32	6	77	47	1	3	379	315	58	283	30	1	7	6	0	27	87	123	129	0	60	29	15	0	0	8	3
OTU101	0	0	0	0	0	0	0	0	0	66	13	9	5	2	19	47	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	2	51	1	375	4989	0	0	0	483	0	0	0	0	2	1	20	2	1	0	91	0	0	0	0	0	0	22	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	923	0	0
OTU75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	2	0	0	0	0	4	3880	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103	2568	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU99	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	8	0	2	0	0	15	8	10	34	12	0	7	0	0	13	1	8	23	22	18	1479	305	527	5	291	297	1546	1	456	39	1	0	585	1	161	120	2	6	0	0	2	2	2	3	1	2	6	4	420	100	52	9	259	63	69	30	4	31	1	15	8	34	14	110	3	0	0	0	100	0
OTU165	0	1	0	0	0	5	1	28	1	5	7	15	9	5	4	13	8	5	4	0	49	1	0	0	0	0	0	2	0	3	27	0	0	0	0	16	9	22	38	0	18	0	0	11	0	0	0	0	2	3	0	308	183	1	399	0	41	1	1	69	0	104	921	0	287	0	0	8	0	0	69	0	0	0	1069	211	521	255	0	0	0	0	0	10	57	0	0	0	0	202	0	107	0	41	0	622	1425	0	19
OTU367	1	0	119	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	6	91	1	1	1	1	1	0	1	0	0	0	0	0	0	7	3	2629	3	1	15	4	61	42	5	162	2	4	0	1990	8	1118	50	1	4	3	0	1	0	1	2	1	0	0	0	53	2	13	3	4	4	146	384	0	1	2	1	16	11	4	116	3	0	0	0	89	2
OTU83	0	0	0	40	0	19	18	5	17	2	8	12	5	1	25	19	11	0	0	0	0	0	0	0	0	0	1	3	12	3	16	0	0	0	13	3	11	15	8	0	5	0	0	1	0	0	0	21	1	2	1	1	289	2	201	2666	197	0	1	8	3	595	367	1	349	1	1	111	0	0	96	1	0	0	1	0	0	360	0	64	15	78	98	4	72	0	0	1	1	16	33	114	0	16	0	0	0	983	65
OTU78	1	0	0	0	0	38	36	17	87	24	29	41	24	13	38	42	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3362	0	1	0	543	0	0	0	0	0	1921	0	2	0	1	72	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	663
OTU71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	36	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1622	3	3	0	0	1	0	0	0	0	0	0	0	5107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1284	0	0	2	0	0	7	7	2	2	0	3	8	5	1	5	14	15	0	0	0	19	0	0	0	0	0	0	1	4	4	15	12	7	5	3	0	0	0	0	0	0	0	0	0	13	2	1	1	3794	520	0	328	52	0	300	0	10	166	0	0	0	2	29	294	48	0	0	36	0	0	42	12	79	0	188	239	0	78	303	0	0	0	1	0	13	0	0	0	0	0	0	37	20	5	0	33	49	0	51
OTU1177	1150	70	0	14	0	9	7	2	1	3	4	1	2	1	6	5	0	36	15	6	17	0	1	4	4	10	2	0	0	0	1	6	3	3	2	76	21	6	2	7	1	9	3	0	11	4	2	3	177	805	92	590	20	46	199	779	5	97	35	5	43	38	4	101	595	202	23	7	126	472	28	12	2	11	11	9	0	18	47	34	21	130	34	211	64	5	0	19	10	0	15	19	2	3	34	3	6	1	33
OTU81	0	1	35	51	0	19	22	65	21	100	7	9	15	1	14	15	16	0	0	0	0	0	0	0	2	0	0	0	16	2	11	0	0	31	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1865	1	0	309	0	2	94	464	115	578	0	0	709	0	0	2	1	402	70	0	0	0	33	94	0	0	0	0	0	0	216	58	182	24	121	201	1	0	0	225	0	127	14	0	0	0	0	316	0	77
OTU87	0	0	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1334	2	1	0	0	1492	4	0	2009	0	0	0	19	1	0	941	1	0	0	0	0	0	0	0	0	0	0	0	0	110	119	3	3	314	6	0	0	0	0	0	0	191	39	0	0	0	0	0	0	0
OTU92	0	0	0	453	0	56	22	25	66	0	10	13	27	2	78	56	56	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	368	207	158	46	0	90	0	0	4	0	0	0	0	0	0	0	0	0	0	1062	1812	12	0	0	79	1	389	63	0	323	0	0	34	0	0	0	0	0	0	0	0	0	87	123	22	1	83	16	5	6	413	1	0	0	96	5	11	0	1	0	0	0	133	77
OTU82	0	0	0	18	0	24	12	3	22	6	4	4	4	5	6	5	4	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	5	18	20	0	20	0	0	18	0	0	0	10	3	0	227	946	1000	386	740	22	162	0	0	27	1	393	432	0	482	2	1	44	0	0	223	0	0	0	0	0	4	450	1	10	1	8	2	13	43	0	0	0	0	115	0	34	0	85	0	0	0	237	148
OTU109	236	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	43	10	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3008	0	0	0	0	0	0	0	0	2650	0	0	0	0	0	0	0	0	6	271	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
OTU88	0	0	0	0	0	13	7	64	26	19	26	25	24	4	14	31	53	0	0	0	0	0	0	0	0	0	0	1	0	35	36	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	849	0	826	0	91	0	416	0	2	1710	695	0	135	0	58	12	0	0	0	25	60	0	0	0	340	265	0	0	0	0	0	41	75	0	0	0	70	96	0	12	0	35	0	0	0	0	50
OTU167	0	0	43	352	0	18	2	1	18	12	7	5	6	0	5	4	0	0	0	0	0	0	14	27	3	22	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	152	1	589	1645	24	1	167	1	1	296	494	0	523	0	98	29	0	0	0	19	89	12	0	0	0	0	0	156	12	47	67	61	530	0	0	0	150	0	70	57	0	47	0	13	41	40	101
OTU97	0	0	27	368	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	288	3141	0	0	0	0	0	932	1	0	31	2	1	0	0	0	0	0	0	0	0	0	0	0	272	80	34	262	164	13	49	0	0	0	0	0	224	35	0	0	0	0	37	0	0
OTU136	0	0	83	164	0	35	25	26	66	41	4	22	7	2	20	23	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	722	0	0	0	212	0	0	0	2	2828	1091	0	1	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	132	0	0	0	0	0	0	0	0	57	0	0	0	0	167
OTU90	565	0	5	0	6	0	0	0	3	0	0	0	0	0	0	2	1	13	5	49	6	5	38	85	26	46	82	0	1	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	1	8	4	17	3	84	15	12	2	11	15	65	233	1	2785	7	40	8	3	55	117	15	0	442	2	27	37	71	12	20	0	1	3	0	1	0	0	1	0	529	8	48	45	0	0	0	0	2	1	7	1	4	8
OTU85	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	40	0	22	0	0	5	0	0	0	0	1	0	0	0	0	0	759	0	0	0	1348	287	0	0	0	0	48	0	528	0	0	0	0	136	367	0	216	211	1	451	0	0	0	0	0	0	3	0	1	0	272	359	15	57	0	0	0	0	182	90	0
OTU402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	2	0	1	0	0	1	4195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	484	0	0	1	0	196	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU91	1	0	3	3	0	10	9	14	1	8	5	4	5	5	4	11	9	0	0	0	0	0	0	0	1	0	0	0	0	0	10	1	0	2	0	3	2	2	7	0	8	0	0	4	1	0	6	8	36	531	26	92	919	32	6	307	26	345	15	0	29	444	217	1174	5	2	10	32	0	0	19	6	3	0	85	62	0	94	82	53	7	91	109	19	70	0	15	0	5	4	39	0	68	90	0	5	4	19	113
OTU493	0	4741	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	12	0	7	0	0	61	0	0	0	4	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	217	0	0	0	0	0	1	0	164	0	0	0	0	19	89	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
OTU84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4665	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	280	377	0	0	0	0	37	0	0	0	0	0	0	0	0	0
OTU86	0	0	0	178	0	15	12	3	19	9	0	1	2	1	18	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	35	82	4	25	20	24	13	0	15	0	0	15	0	0	0	3	0	946	1	182	169	1	392	468	85	167	0	113	0	549	202	0	360	0	0	98	0	0	20	0	0	0	0	0	7	296	0	154	30	86	76	51	111	0	0	0	0	80	28	40	0	11	0	0	0	73	43
OTU89	181	492	12	3	3	0	1	0	0	0	0	0	0	0	1	2	4	7	1	4	0	14	48	35	30	160	58	24	0	0	0	8	20	17	2	0	0	0	0	0	0	0	0	0	0	0	0	8	1	150	0	1	8	0	0	3	1	83	573	0	991	123	10	148	0	429	216	1	0	180	0	53	102	77	129	251	0	10	139	3	0	1	1	3	4	171	0	34	133	8	2	0	59	2	0	27	47	3	0
OTU2094	5	0	32	23	0	10	1	1	18	7	4	5	2	1	3	4	4	13	0	17	0	0	0	0	0	0	2	1	1	0	0	24	5	21	5	6	10	0	0	0	1	0	0	1	3	13	1	3	141	256	295	111	195	197	68	1	143	127	0	0	1143	531	169	129	165	609	79	1	0	3	14	25	37	0	40	39	0	32	39	6	2	0	2	9	16	0	40	80	51	11	0	8	9	11	0	13	23	18	80
OTU455	0	0	0	31	0	8	7	0	16	8	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	174	0	67	1839	217	1415	27	0	0	0	3	650	39	0	86	3	1	20	0	0	0	0	0	0	0	0	0	19	0	80	14	72	36	8	15	0	25	1	0	0	18	4	0	2	0	0	0	135	9
OTU114	0	0	0	3	0	1	11	2	2	2	1	1	4	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	7	0	0	2	3	0	3	4	3	0	1	0	0	5	0	0	0	4	0	622	0	0	236	0	491	864	16	286	0	39	0	845	126	185	378	0	0	21	0	0	1	0	0	0	88	33	1	99	0	113	19	123	102	0	0	0	0	0	0	10	55	91	15	41	0	0	0	24	19
OTU1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1721	3274	0	0
OTU96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	24	3	0	112	48	61	64	65	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	16	0	0	3332	0	0	0	0	0	0	0	120	0	0	0	0	72	0	313	0	0	0	0	0	177	13	176	119	0	0	0	0	0	40	0	38	0	0	0	0	0	0	0	0
OTU95	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	194	103	63	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	1656	1	0	0	14	0	0	2	0	1	1818	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	11	640	0	0	0	0	0	25	0	0	328	0	0	0	0	0	0	0
OTU106	0	0	2	7	0	6	1	12	10	9	7	9	5	2	3	20	17	1	0	0	8	0	2	0	14	28	16	0	1	1	14	2	5	5	8	0	0	2	4	0	8	0	0	0	12	1	3	6	31	188	193	252	82	77	61	453	33	101	814	23	0	103	105	95	62	0	284	63	0	0	12	63	325	24	233	77	33	67	39	59	5	64	77	6	18	0	1	64	126	35	14	13	9	16	0	35	167	7	24
OTU93	0	0	0	0	0	0	0	143	41	21	7	6	7	3	37	24	29	0	0	0	0	0	0	29	0	0	36	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	682	1	0	2355	138	0	0	0	0	0	280	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	267	51	132	140	0	0	0	0	0	0	0	37	0	0	48	0	0	0	0	0
OTU107	40	519	0	1	0	0	1	24	0	0	0	0	0	0	0	0	0	1	11	0	1	3	48	0	3	1	0	4	0	0	5	2	0	3	1	35	20	8	0	29	0	20	43	2	1	21	3	6	76	569	307	15	10	7	155	97	0	20	0	0	60	24	2	787	229	62	0	1	391	16	3	0	0	94	2	0	0	2	8	0	9	58	25	7	11	135	0	3	7	0	18	4	30	0	754	0	0	1	2
